subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
Rahil,1,119,0.107427835,0.321368933,0.213941097,0.092703819,0.202201128,0.109497309,0.103024006,0.109570265,0.006546259,0.118587732,0.886897802,0.76831007,0.0912323,1.768909693,1.677677393,0.087419987,0.586113214,0.498693228,0.11395359,0.171128988,0.057175398,0.176760197,0.196604252,0.019844055,0.121919394,0.232447147,0.110527754,0.118428707,42.51760697,42.39917827,0.093841076
Rahil,1,120,0.095700026,0.388938189,0.293238163,0.10257864,0.304672003,0.202093363,0.097593784,0.114383221,0.016789436,0.139170408,1.17641139,1.037240982,0.08268714,0.732551813,0.649864674,0.08886981,0.447648764,0.358778954,0.100230455,0.114036083,0.013805628,0.168835163,0.234600306,0.065765142,0.104084015,0.236680269,0.132596254,0.129449844,0.351056814,0.22160697,0.101311207
Rahil,1,121,0.097117186,0.460673571,0.363556385,0.119761229,0.651473999,0.53171277,0.108264446,0.081926584,-0.026337862,0.130649328,0.532875061,0.402225733,0.084835052,0.822482347,0.737647295,0.087735891,0.444065809,0.356329918,0.09406209,0.087684155,-0.006377935,0.16748023,0.151448488,-0.016031742,0.122489214,0.208469868,0.085980654,0.126659155,0.585273266,0.458614111,0.080589056
Rahil,1,122,0.113751411,0.330008268,0.216256857,0.087014198,0.181922197,0.094907999,0.100219011,0.075699329,-0.024519682,0.117220879,0.852842808,0.735621929,0.08451438,0.86082077,0.776306391,0.093803167,0.766985178,0.673182011,0.096854925,0.787098169,0.690243244,0.166104317,0.184865952,0.018761635,0.100142479,0.184798956,0.084656477,0.102087736,1.187513113,1.085425377,0.088958263
Rahil,1,123,0.083405972,0.316430807,0.233024836,0.084231615,0.243649721,0.159418106,0.090877771,0.100226879,0.009349108,0.129384041,0.80613637,0.676752329,0.0990417,0.854969263,0.755927563,0.096404076,0.441732645,0.345328569,0.111938238,0.436901331,0.324963093,0.181293726,0.146594286,-0.03469944,0.10697794,0.895175934,0.788197994,0.090113163,7.043545246,6.953432083,0.078447342
Rahil,1,124,0.104770184,0.303801537,0.199031353,0.096128464,0.226539373,0.13041091,0.099040508,0.095425129,-0.003615379,0.103749514,0.840027571,0.736278057,0.080642939,0.850819826,0.770176888,0.086054325,0.42009449,0.334040165,0.101799726,0.154447079,0.052647352,0.142359495,0.115084887,-0.027274609,0.119767904,0.196186543,0.076418638,0.107909918,0.506957293,0.399047375,0.077461481
Rahil,1,125,0.099996805,0.580981731,0.480984926,0.092780113,0.26641345,0.173633337,0.072253942,0.089025736,0.016771793,0.136930943,0.821573496,0.684642553,0.088379145,0.326260328,0.237881184,0.100221634,0.281139135,0.180917501,0.111210108,0.122298241,0.011088133,0.180507421,0.102593422,-0.077914,0.11063695,0.182171822,0.071534872,0.115775347,0.266918182,0.151142836,0.08405757
Rahil,1,126,0.104274273,0.333674431,0.229400158,0.096263409,0.225864887,0.129601479,0.099556923,0.087074995,-0.012481928,0.122365713,0.812779903,0.69041419,0.09402895,1.394893169,1.30086422,0.093172073,0.373596191,0.280424118,0.115481615,0.148959637,0.033478022,0.199093819,0.133352518,-0.065741301,0.1256814,0.221033096,0.095351696,0.108936548,0.633331299,0.524394751,0.090569735
Rahil,1,127,0.082700253,0.929394722,0.846694469,0.092067957,0.246480942,0.154412985,0.10081625,0.066181898,-0.034634352,0.133493662,0.712140799,0.578647137,0.08949995,0.531271696,0.441771746,0.087330341,1.013610363,0.926280022,0.10399437,0.109578133,0.005583763,0.178261757,0.167021036,-0.011240721,0.105986595,0.180182219,0.074195623,0.104438782,0.689688206,0.585249424,0.084071159
Rahil,1,128,0.104916096,0.870324135,0.765408039,0.099534035,0.230563641,0.131029606,0.099400759,0.116829395,0.017428637,0.119764328,0.765577316,0.645812988,0.087645292,0.431268454,0.343623161,0.087990284,0.286379814,0.19838953,0.100047588,0.117570639,0.01752305,0.1930511,0.123814106,-0.069236994,0.113136053,0.194367409,0.081231356,0.119139671,0.617285013,0.498145342,0.075339556
Rahil,1,129,0.099371672,0.641721249,0.542349577,0.100300789,0.214293718,0.113992929,0.096360922,0.154182911,0.057821989,0.104741573,0.646099091,0.541357517,0.091806889,0.412822962,0.321016073,0.08287406,0.289455175,0.206581116,0.122109175,0.138453245,0.01634407,0.169362068,0.11701107,-0.052350998,0.108273268,0.184370041,0.076096773,0.121972322,0.532459497,0.410487175,0.076469421
Rahil,1,130,0.089978933,0.694298983,0.604320049,0.097212553,0.234052896,0.136840343,0.095345497,0.124373674,0.029028177,0.115126133,0.478386164,0.363260031,0.089160919,0.514919043,0.425758123,0.089584827,0.3697927,0.280207872,0.109643459,0.163709164,0.054065704,0.170071125,0.142043829,-0.028027296,0.104509592,0.226345539,0.121835947,0.087557793,0.618877411,0.531319618,0.098931074
Rahil,1,131,0.099924564,0.459573746,0.359649181,0.095285654,0.219854593,0.124568939,0.097770929,0.125727415,0.027956486,0.128522396,0.374538898,0.246016502,0.104477167,0.487532854,0.383055687,0.101079464,1.320530891,1.219451427,0.117600918,0.146289349,0.028688431,0.181963205,0.114836216,-0.067126989,0.109020472,0.198058367,0.089037895,0.088948965,0.303899765,0.2149508,0.079538822
Rahil,1,132,0.093821526,3.077434301,2.983612776,0.088594675,0.250278473,0.161683798,0.10228157,0.11313796,0.01085639,0.11749506,1.074118137,0.956623077,0.083336592,0.868197918,0.784861326,0.099123955,0.288198471,0.189074516,0.120160818,0.133455992,0.013295174,0.160394192,0.102840662,-0.05755353,0.098397255,0.176751375,0.07835412,0.10716176,1.383247137,1.276085377,0.079670191
Rahil,1,133,0.116240025,0.347060919,0.230820894,0.094650745,0.248814344,0.154163599,0.093317747,0.114464045,0.021146297,0.119967937,0.904484987,0.78451705,0.09207201,0.748450756,0.656378746,0.098631144,0.415560961,0.316929817,0.106277466,0.129900455,0.02362299,0.168212891,0.135343313,-0.032869577,0.100800514,0.189911366,0.089110851,0.117534161,0.388917446,0.271383286,0.109145403
Rahil,1,134,0.113399029,0.355302572,0.241903543,0.106395006,0.223386049,0.116991043,0.093420029,0.104818821,0.011398792,0.114578009,1.107487679,0.99290967,0.091740131,0.553662062,0.46192193,0.101920128,0.743523598,0.64160347,0.104683161,0.127577305,0.022894144,0.151340961,0.126706839,-0.024634123,0.105623722,0.189502001,0.083878279,0.105858088,0.306699514,0.200841427,0.090635538
Rahil,1,135,0.122551918,0.366178274,0.243626356,0.090785742,0.236115694,0.145329952,0.101506233,0.118948698,0.017442465,0.126629591,1.364282846,1.237653255,0.085723162,0.374725103,0.289001942,0.084024906,0.43067956,0.346654654,0.097036839,0.106557369,0.009520531,0.176861048,0.109833717,-0.06702733,0.114175081,0.196266413,0.082091331,0.100499868,0.728048086,0.627548218,0.08495903
Rahil,1,136,0.113282919,0.397058249,0.28377533,0.098784447,1.260946274,1.162161827,0.078291655,0.110946655,0.032655001,0.100705624,0.653306961,0.552601337,0.078619719,1.337386131,1.258766413,0.100371599,0.390478373,0.290106773,0.115097046,0.105418205,-0.009678841,0.153523684,0.090970516,-0.062553167,0.103328466,0.171399832,0.068071365,0.109922647,0.325689554,0.215766907,0.071717978
Rahil,1,137,0.111656904,0.347588539,0.235931635,0.100637436,0.218629122,0.117991686,0.126869678,0.132818699,0.00594902,0.125458241,0.410522699,0.285064459,0.095538139,0.514553308,0.419015169,0.10089016,0.2890203,0.18813014,0.116535902,0.127548933,0.011013031,0.205575705,0.119376659,-0.086199045,0.098758698,0.179659367,0.080900669,0.114156723,0.387351513,0.27319479,0.081017256
Rahil,1,138,0.112841129,0.362282991,0.249441862,0.099341869,2.135256052,2.035914183,0.110699415,-1.791182041,-1.901881456,0.115056276,0.418007374,0.302951097,0.09515214,0.793058395,0.697906256,0.09301281,3.082772493,2.989759684,0.123093367,0.133259296,0.01016593,0.174160242,0.199409246,0.025249004,0.103241205,0.212071657,0.108830452,0.115787983,0.393573046,0.277785063,0.087238312
Rahil,1,139,0.110028028,0.307713985,0.197685957,0.089514256,2.14639926,2.056885004,0.109457016,-1.824203968,-1.933660984,0.099896908,0.915952206,0.816055298,0.098441601,0.52041626,0.421974659,0.099025726,2.805138588,2.706112862,0.101172209,0.978753567,0.877581358,0.158076286,0.162664413,0.004588127,0.11251235,0.174054623,0.061542273,0.108556271,0.773464441,0.664908171,0.088904381
Rahil,1,140,0.081291676,0.591939926,0.510648251,0.096895695,0.268018961,0.171123266,0.114616156,0.079312325,-0.035303831,0.124635935,0.857831717,0.733195782,0.088113546,0.594500303,0.506386757,0.094250441,0.862326145,0.768075705,0.127026558,0.178804636,0.051778078,0.151532173,0.145045996,-0.006486177,0.098469973,0.212014198,0.113544226,0.098968983,0.567156315,0.468187332,0.087464094
Rahil,1,141,0.081371784,0.94950223,0.868130445,0.092492104,0.378367901,0.285875797,0.144153118,0.083003044,-0.061150074,0.127645969,1.14473629,1.017090321,0.097672462,0.367529631,0.269857168,0.098731279,0.388715744,0.289984465,0.096063852,0.130337954,0.034274101,0.177355766,0.108894348,-0.068461418,0.104032278,0.158688307,0.054656029,0.11503768,1.340082407,1.225044727,0.075120687
Rahil,1,142,0.100180149,0.304128885,0.203948736,0.089410543,2.693137646,2.603727102,0.084487438,-2.326677799,-2.411165237,0.135502338,1.041810036,0.906307697,0.0997262,0.869352102,0.769625902,0.099121571,1.70855546,1.609433889,0.105789185,0.097543478,-0.008245707,0.17982626,0.633828163,0.454001904,0.136437654,0.171945095,0.035507441,0.136930704,0.735926628,0.598995924,0.105652809
Rahil,1,143,0.103286982,0.448591471,0.345304489,0.062549114,0.715461731,0.652912617,0.107782841,0.101249456,-0.006533384,0.112763882,0.720215797,0.607451916,0.104357004,0.383176327,0.278819323,0.099975586,0.357029915,0.257054329,0.132151365,0.137388229,0.005236864,0.172166824,0.094671726,-0.077495098,0.114866734,0.178314924,0.063448191,0.119399786,0.366521597,0.247121811,0.07468462
Rahil,1,144,0.107019901,0.38313818,0.276118279,0.092901468,0.245300531,0.152399063,0.110433102,0.141322613,0.030889511,0.124544621,0.81730032,0.692755699,0.100437403,0.644383192,0.543945789,0.102458477,0.42845273,0.325994253,0.123460054,2.911194801,2.787734747,0.141976118,1.179400206,1.037424088,0.109470367,0.215377092,0.105906725,0.108380318,0.301699162,0.193318844,0.101932049
Rahil,1,145,0.089465618,0.786262989,0.696797371,0.100510836,0.208387852,0.107877016,0.106135845,0.085073471,-0.021062374,0.128564835,0.686122179,0.557557344,0.092996836,0.4672153,0.374218464,0.097754478,0.293164253,0.195409775,0.149293423,0.139896631,-0.009396791,0.173263073,0.106156111,-0.067106962,0.10870719,0.232763052,0.124055862,0.107826233,0.569875002,0.462048769,0.075317621
Rahil,1,146,0.09035778,0.772141457,0.681783676,0.095307827,0.232008457,0.13670063,0.107589245,0.113071203,0.005481958,0.126746178,0.420607328,0.293861151,0.093505383,0.534794807,0.441289425,0.089586496,0.319138288,0.229551792,0.113699675,0.151356459,0.037656784,0.176632881,0.159701824,-0.016931057,0.111778498,0.735774279,0.623995781,0.109146595,0.244533539,0.135386944,0.100434303
Rahil,1,147,0.115127802,0.401483536,0.286355734,0.096714973,0.213982821,0.117267847,0.103052855,0.12012434,0.017071486,0.133136988,0.379420519,0.246283531,0.096966267,0.861271858,0.764305592,0.100620747,2.660497904,2.559877157,0.111220837,0.127985716,0.016764879,0.175919056,0.308151722,0.132232666,0.109121799,0.173463345,0.064341545,0.107548714,1.325294018,1.217745304,0.115546227
Rahil,1,148,0.104218245,0.356905222,0.252686977,0.087497711,0.250907898,0.163410187,0.092566013,0.123949528,0.031383514,0.103287697,0.782439232,0.679151535,0.099066734,1.008001804,0.90893507,0.089082479,0.403078556,0.313996077,0.098690033,0.117973804,0.019283772,0.1687603,0.103074551,-0.065685749,0.09907937,0.184978724,0.085899353,0.103355885,0.638435602,0.535079718,0.084272861
Rahil,1,149,0.072274446,1.041008234,0.968733788,0.107741833,0.249792337,0.142050505,0.093786716,0.087105036,-0.006681681,0.117799997,0.670409203,0.552609205,0.096087456,0.41788888,0.321801424,0.101079941,0.27585721,0.174777269,0.086507082,0.133103371,0.046596289,0.173014164,0.069603205,-0.103410959,0.126479387,0.215310335,0.088830948,0.10486722,0.645424843,0.540557623,0.091050863
Rahil,1,150,0.105158091,0.32766819,0.222510099,0.096059561,0.20726037,0.111200809,0.105567694,0.098496914,-0.00707078,0.116519928,0.701519251,0.584999323,0.090285301,0.45685482,0.366569519,0.091062069,0.29940486,0.208342791,0.116580248,0.144514084,0.027933836,0.160951614,0.067566156,-0.093385458,0.107382298,0.190992594,0.083610296,0.111920834,1.276422739,1.164501905,0.121953964
Rahil,1,151,0.082817078,0.516337156,0.433520079,0.09786582,0.230982542,0.133116722,0.086155176,0.138594151,0.052438974,0.120767355,0.476377726,0.355610371,0.094555616,0.443862915,0.349307299,0.100199699,0.378689289,0.27848959,0.104244471,0.141097784,0.036853313,0.187874317,0.139195919,-0.048678398,0.091703415,0.211044312,0.119340897,0.099903822,1.151982307,1.052078485,0.102137327
Rahil,1,152,0.095765829,0.334644079,0.23887825,0.096494436,3.839981318,3.743486881,0.061434984,-3.468293667,-3.529728651,0.116398811,0.324405432,0.20800662,0.088392496,0.501312256,0.41291976,0.100788593,3.892708302,3.791919708,0.144989491,0.155175209,0.010185719,0.182318449,0.120693922,-0.061624527,0.125590086,0.198717356,0.07312727,0.102577209,0.256719112,0.154141903,0.098047733
Rahil,1,153,0.117181063,0.362827539,0.245646477,0.114068508,0.285531282,0.171462774,0.10355258,0.124154091,0.020601511,0.107987165,0.728519201,0.620532036,0.086048603,0.486701727,0.400653124,0.101758957,0.337045908,0.235286951,0.119954586,0.25821805,0.138263464,0.205006838,0.117164373,-0.087842464,0.104094505,0.212506056,0.108411551,0.08788085,0.808843374,0.720962524,0.086157322
Rahil,1,154,0.091632605,0.398154736,0.306522131,0.111655712,1.505591631,1.393935919,0.100152731,0.106547356,0.006394625,0.117483616,0.709376335,0.591892719,0.102702618,0.44321537,0.340512753,0.113898516,0.283643007,0.169744492,0.115626574,0.179891109,0.064264536,0.176900864,0.168495655,-0.008405209,0.101858616,0.213271856,0.11141324,0.098993301,0.640696526,0.541703224,0.082369089
Rahil,1,155,0.100364923,0.60856843,0.508203506,0.11585784,0.255102873,0.139245033,0.10035634,0.110162258,0.009805918,0.107919216,0.518887043,0.410967827,0.085623264,0.634564638,0.548941374,0.096754551,0.400359869,0.303605318,0.141141415,0.415037155,0.273895741,0.188246727,0.206045389,0.017798662,0.101047754,0.649713039,0.548665285,0.098771095,0.316534519,0.217763424,0.091686726
Rahil,1,156,0.106010675,0.350548506,0.24453783,0.09899497,0.234460115,0.135465145,0.097820997,0.113251209,0.015430212,0.108484983,0.322579145,0.214094162,0.08767724,0.498806953,0.411129713,0.102795362,0.447982073,0.34518671,0.096506357,0.188082695,0.091576338,0.200595617,0.140687943,-0.059907675,0.103044987,0.199906826,0.096861839,0.101564407,0.303179264,0.201614857,0.090385199
Rahil,1,157,0.091126204,0.554423094,0.46329689,0.099776506,0.345780611,0.246004105,0.098564386,0.103235006,0.00467062,0.114387751,0.415116549,0.300728798,0.082761288,0.418227673,0.335466385,0.100462914,0.42774415,0.327281237,0.108878374,0.143836021,0.034957647,0.162099361,0.131980181,-0.030119181,0.095332861,0.184190989,0.088858128,0.101581812,0.359645367,0.258063555,0.079342127
Rahil,1,158,0.107140303,0.389099598,0.281959295,0.083933592,0.844014645,0.760081053,0.097039223,0.114459515,0.017420292,0.117972612,0.484772921,0.366800308,0.089883566,0.608681917,0.518798351,0.084217072,0.423503876,0.339286804,0.1057899,0.126553535,0.020763636,0.188952208,0.195637226,0.006685019,0.115387678,0.186819553,0.071431875,0.104924917,0.726794481,0.621869564,0.081429482
Rahil,1,159,0.098516941,0.69685173,0.598334789,0.08646059,0.50726819,0.4208076,0.08191824,0.077854872,-0.004063368,0.131798983,0.883438349,0.751639366,0.088196039,0.489951372,0.401755333,0.094568968,0.289630413,0.195061445,0.114445448,0.13125968,0.016814232,0.177043676,0.102280855,-0.074762821,0.107653379,0.201642036,0.093988657,0.096953154,0.579190969,0.482237816,0.086566448
Rahil,1,160,0.112565041,0.305071831,0.19250679,0.108044863,0.22907114,0.121026278,0.109058142,0.105133772,-0.00392437,0.127063513,0.69715786,0.570094347,0.088120461,0.594350576,0.506230116,0.097008467,0.614273787,0.51726532,0.115829229,0.110080481,-0.005748749,0.173274755,0.115394592,-0.057880163,0.105101824,0.187750101,0.082648277,0.108939171,0.323160887,0.214221716,0.077558994
Rahil,1,161,0.090551853,0.574032307,0.483480453,0.100590229,0.223860502,0.123270273,0.096177816,0.126204491,0.030026674,0.105886936,0.72274375,0.616856813,0.09215188,0.73348546,0.64133358,0.099968672,0.345986128,0.246017456,0.122122526,0.136786699,0.014664173,0.156989336,0.097820997,-0.059168339,0.080756187,0.166978598,0.08622241,0.105478287,0.495157957,0.38967967,0.078742981
Rahil,1,162,0.103618145,0.315676689,0.212058544,0.083632469,0.188655138,0.105022669,0.105986357,0.109262228,0.003275871,0.128174543,1.158260107,1.030085564,0.103136539,0.414710999,0.311574459,0.098664999,0.266467333,0.167802334,0.125951052,0.139577866,0.013626814,0.174587965,0.092336416,-0.082251549,0.091470003,0.185453415,0.093983412,0.112479925,0.660135508,0.547655582,0.093042135
Rahil,1,163,0.094563484,0.333966494,0.239403009,0.097173691,0.23532486,0.138151169,0.105607986,0.134586573,0.028978586,0.127435207,0.940730572,0.813295364,0.093410969,0.463344574,0.369933605,0.106873512,0.318519831,0.211646318,0.10757184,0.119784594,0.012212753,0.176184654,0.099495173,-0.076689482,0.105446577,0.186775208,0.08132863,0.112212658,0.538794994,0.426582336,0.08006072
Rahil,1,164,0.102537394,0.307063341,0.204525948,0.0861938,0.2014153,0.1152215,0.109348774,0.12016511,0.010816336,0.124669552,1.071158648,0.946489096,0.105341434,0.73654604,0.631204605,0.09698844,0.366703987,0.269715548,0.096967459,0.103861332,0.006893873,0.209671259,0.150062561,-0.059608698,0.080985308,0.177107096,0.096121788,0.097110271,0.433978558,0.336868286,0.093753338
Rahil,1,165,0.112546206,2.142146111,2.029599905,0.134773254,0.213689566,0.078916311,0.098069191,0.153189659,0.055120468,0.117828846,0.503816128,0.385987282,0.092163801,0.669433117,0.577269316,0.094637871,0.314954042,0.220316172,0.12832427,0.113649845,-0.014674425,0.177330971,0.117938757,-0.059392214,0.104137659,0.189819336,0.085681677,0.123013735,0.350239992,0.227226257,0.084176064
Rahil,1,166,0.110616446,0.326986313,0.216369867,0.089625835,0.230648041,0.141022205,0.100708723,0.12662816,0.025919437,0.106615543,0.824763536,0.718147993,0.100854397,0.646920919,0.546066523,0.099580765,0.328348875,0.22876811,0.107600689,0.112987041,0.005386353,0.180218697,0.107845783,-0.072372913,0.103694677,0.183173418,0.079478741,0.112723589,0.365297318,0.252573729,0.090653658
Rahil,1,167,0.107760906,0.349578142,0.241817236,0.093802691,0.770525455,0.676722765,0.101429701,0.15703845,0.055608749,0.117265224,1.070451498,0.953186274,0.091444254,0.410267353,0.318823099,0.094245672,0.279228687,0.184983015,0.125587463,0.133039713,0.00745225,0.183776379,0.118551493,-0.065224886,0.103643894,0.19107604,0.087432146,0.115946293,0.749134064,0.633187771,0.073126078
Rahil,1,168,0.105111599,0.958081722,0.852970123,0.094178677,0.459325552,0.365146875,0.099201918,0.075103998,-0.024097919,0.128801823,0.94407177,0.815269947,0.098925114,0.503847599,0.404922485,0.100413322,0.359137297,0.258723974,0.135616064,0.141562223,0.005946159,0.172843695,0.125912189,-0.046931505,0.098551035,0.278345823,0.179794788,0.114262104,0.611845255,0.497583151,0.091883421
Rahil,1,169,0.116235018,0.484302998,0.36806798,0.101808786,0.275668383,0.173859596,0.091922045,0.112696409,0.020774364,0.126297474,0.888979197,0.762681723,0.088116169,0.665203333,0.577087164,0.093659639,1.007037401,0.913377762,0.120874405,0.950734138,0.829859734,0.162487268,0.138281107,-0.024206161,0.106104612,0.515784264,0.409679651,0.107319832,0.283392429,0.176072598,0.085692406
Rahil,1,170,0.106269121,0.317137718,0.210868597,0.093306541,0.213462591,0.12015605,0.09684968,0.115274906,0.018425226,0.133649111,0.939521074,0.805871964,0.091681957,0.58652091,0.494838953,0.10941577,0.724880934,0.615465164,0.108535767,0.113051414,0.004515648,0.169688225,0.099633694,-0.070054531,0.103529215,0.206492901,0.102963686,0.058790922,0.784742594,0.725951672,0.091120243
Rahil,1,171,0.116025686,0.312032223,0.196006536,0.090078354,0.209362984,0.11928463,0.097388506,0.065539122,-0.031849384,0.13128829,0.40062809,0.2693398,0.09033227,0.67566371,0.58533144,0.091206789,0.437453747,0.346246958,0.110871792,0.093167782,-0.01770401,0.147859812,0.123841047,-0.024018764,0.077470541,0.170786619,0.093316078,0.107309103,0.636974573,0.52966547,0.100919485
Rahil,1,172,0.103284597,4.534745932,4.431461334,0.105443239,0.324003935,0.218560696,0.093578577,0.082330465,-0.011248112,0.127965212,1.038448811,0.910483599,0.085387945,0.428997993,0.343610048,0.093477964,0.295432091,0.201954126,0.110825539,0.129995346,0.019169807,0.173295021,0.096424818,-0.076870203,0.113369703,0.209068537,0.095698833,0.095180988,0.623362303,0.528181314,0.074066639
Rahil,1,173,0.121555805,0.323225498,0.201669693,0.086489439,0.189657927,0.103168488,0.113575459,0.148019075,0.034443617,0.135826349,0.32362175,0.187795401,0.103313446,0.484983206,0.38166976,0.102363348,0.306218624,0.203855276,0.12860775,0.147774458,0.019166708,0.164987803,0.075522423,-0.08946538,0.113603354,2.772424221,2.658820868,0.102585316,0.215245008,0.112659693,0.104324102
Rahil,1,174,0.108580112,0.989436626,0.880856514,0.09006381,0.413902998,0.323839188,0.10836482,0.088468552,-0.019896269,0.123502493,0.675052404,0.551549911,0.094702244,0.455781937,0.361079693,0.09718132,0.406447887,0.309266567,0.107505798,0.125869513,0.018363714,0.168688297,0.107635975,-0.061052322,0.112065792,0.194792509,0.082726717,0.099995136,0.62920332,0.529208183,0.086415529
Rahil,1,175,0.104612589,0.38562417,0.281011581,0.089001894,0.584736824,0.49573493,0.110046148,0.131163597,0.021117449,0.111169338,0.411008596,0.299839258,0.084626436,0.38089776,0.296271324,0.104989529,0.306019306,0.201029778,0.129822493,0.144178391,0.014355898,0.19226265,0.12017417,-0.07208848,0.105196238,0.198443174,0.093246937,0.10595417,0.73819828,0.63224411,0.087078571
Rahil,1,176,0.097259045,0.34271574,0.245456696,0.086651325,2.048452377,1.961801052,0.099158049,0.107009649,0.007851601,0.111267567,2.793636799,2.682369232,0.100886583,0.338210583,0.237323999,0.102806568,0.426263094,0.323456526,0.132109404,0.211446762,0.079337358,0.212154388,0.192409754,-0.019744635,0.12182045,0.270685911,0.148865461,0.117982864,1.479457617,1.361474752,0.091268301
Rahil,1,177,0.096571684,2.187949896,2.091378212,0.106484413,0.220439434,0.113955021,0.0995543,0.108625174,0.009070873,0.125510454,0.378165722,0.252655268,0.094844103,0.405581474,0.310737371,0.096551657,0.3600142,0.263462543,0.157984495,1.856832504,1.698848009,0.188988686,0.720876694,0.531888008,0.116835356,0.121585131,0.004749775,0.136630774,0.307322979,0.170692205,0.108289242
Rahil,1,178,0.12776947,2.961285591,2.833516121,0.092298031,-2.000781775,-2.093079805,0.1060884,0.089437723,-0.016650677,0.118564367,1.157386065,1.038821697,0.135274649,1.923178434,1.787903786,0.106179237,0.96134305,0.855163813,0.123431683,0.129250526,0.005818844,0.162540913,0.271012306,0.108471394,0.124237299,0.19390583,0.069668531,0.117383242,0.367182493,0.249799252,0.094955683
Rahil,1,179,0.105464458,0.572440147,0.466975689,0.102503061,0.610748768,0.508245707,0.106824398,0.061350584,-0.045473814,0.123085976,1.148350477,1.025264502,0.094595909,0.320662022,0.226066113,0.106894732,0.37730217,0.270407438,0.113059044,0.117526293,0.004467249,0.170850754,0.08796072,-0.082890034,0.094936609,0.15942359,0.06448698,0.116969585,1.273349285,1.1563797,0.075446844
Rahil,1,180,0.112065315,0.357564449,0.245499134,0.098535538,0.233881712,0.135346174,0.103767395,0.10517025,0.001402855,0.122088432,1.266871691,1.144783258,0.092494011,0.427234411,0.3347404,0.089095592,1.207368612,1.11827302,0.112153053,0.124587297,0.012434244,0.181638479,0.124992371,-0.056646109,0.106985569,0.22262001,0.115634441,0.116216183,0.383639097,0.267422915,0.089043856
Rahil,1,181,0.131403685,0.330207348,0.198803663,0.091198206,0.210745573,0.119547367,0.106459618,0.0907619,-0.015697718,0.116174459,0.509388208,0.393213749,0.094189405,0.615342855,0.52115345,0.096997261,0.298869133,0.201871872,0.133398294,0.105407,-0.027991295,0.190664291,1.98858285,1.797918558,0.102143049,0.145664454,0.043521404,0.111154318,0.395666361,0.284512043,0.093247414
Rahil,1,182,0.111946821,0.319517851,0.20757103,0.101054668,0.191886187,0.090831518,0.118701458,0.101928234,-0.016773224,0.109831095,0.989726782,0.879895687,0.089576483,1.306489229,1.216912746,0.097859144,0.557777405,0.459918261,0.126477003,0.131951094,0.005474091,0.159075022,0.079203129,-0.079871893,0.092529535,0.168809891,0.076280355,0.108613968,0.606766701,0.498152733,0.074798584
Rahil,1,183,0.110655069,0.310423851,0.199768782,0.089999199,0.189146042,0.099146843,0.099665642,0.073606968,-0.026058674,0.142683983,0.821316719,0.678632736,0.095015049,0.358485222,0.263470173,0.102429867,0.539426565,0.436996698,0.108945608,0.146440268,0.037494659,0.169766903,0.154994249,-0.014772654,0.140452862,0.721314192,0.58086133,0.089213133,0.239866257,0.150653124,0.061497211
Rahil,1,184,0.108568907,0.312608957,0.204040051,0.110709667,0.228727341,0.118017673,0.102371216,0.072906017,-0.029465199,0.12237668,0.849845409,0.727468729,0.089546919,0.402045012,0.312498093,0.091611624,0.405259848,0.313648224,0.120914459,0.155475616,0.034561157,0.169291973,0.136667013,-0.03262496,0.099858522,0.755549431,0.655690908,0.086408615,1.158308268,1.071899652,0.101052999
Rahil,1,185,0.110428333,0.372512817,0.262084484,0.094976425,0.248464108,0.153487682,0.092357397,0.125149965,0.032792568,0.142958403,1.096119404,0.953161001,0.114654541,0.352884769,0.238230228,0.099268675,0.378850222,0.279581547,0.131062508,0.143893242,0.012830734,0.180511951,0.092481136,-0.088030815,0.113455772,0.206770658,0.093314886,0.104322195,0.40421319,0.299890995,0.102106333
Rahil,1,186,0.117449522,0.337658405,0.220208883,0.100959539,0.214628696,0.113669157,0.106935501,0.086135626,-0.020799875,0.125635147,0.707984924,0.582349777,0.104035139,0.391925812,0.287890673,0.099802017,0.32991457,0.230112553,0.116796017,0.123418331,0.006622314,0.168193817,0.113993168,-0.054200649,0.096418858,2.66754961,2.571130753,0.106985807,0.265666246,0.158680439,0.09901762
Rahil,1,187,0.077652454,0.914098024,0.83644557,0.110874414,0.262756348,0.151881933,0.100974083,0.115320921,0.014346838,0.125793695,0.692707777,0.566914082,0.093230247,0.385285854,0.292055607,0.095551729,0.281321049,0.18576932,0.11675477,0.131369829,0.014615059,0.173309326,0.105074406,-0.068234921,0.115119696,0.223071575,0.10795188,0.096483231,0.677598238,0.581115007,0.09192872
Rahil,1,188,0.094635963,0.312022448,0.217386484,0.094279528,0.205593824,0.111314297,0.098583221,0.091953278,-0.006629944,0.120182753,0.635638952,0.5154562,0.09574914,0.431608438,0.335859299,0.098358393,2.293020964,2.194662571,0.098303318,0.115234375,0.016931057,0.195234776,0.174438953,-0.020795822,0.108519554,0.2532444,0.144724846,0.092822552,1.629945517,1.537122965,0.088971853
